REMARK SeriesTab Input: test.tab Output: parkin_mq.tab
REMARK Mode: Maximum Dimensions: 2
REMARK Input Region:    X +/- 2 X-ZF: 5
REMARK Analysis Region: X +/- 2
REMARK Input Region:    Y +/- 2 Y-ZF: 5
REMARK Analysis Region: Y +/- 2

VARS   INDEX X_AXIS Y_AXIS DX DY X_PPM Y_PPM X_HZ Y_HZ XW YW XW_HZ YW_HZ X1 X3 Y1 Y3 HEIGHT DHEIGHT VOL PCHI2 TYPE ASS CLUSTID MEMCNT Z_A0 Z_A1 Z_A2 Z_A3 Z_A4 Z_A5 Z_A6 Z_A7 Z_A8 Z_A9
FORMAT %5d %9.3f %9.3f %6.3f %6.3f %8.3f %8.3f %9.3f %9.3f %7.3f %7.3f %8.3f %8.3f %4d %4d %4d %4d %+e %+e %+e %.5f %d %s %4d %4d %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f

NULLVALUE -666
NULLSTRING *

  106   255.923   261.790  0.408  0.839    0.783   23.411   626.214  4710.583   5.399   7.452   20.595   58.594  252  258  257  266 +3.786964e+10 +1.359253e+09 +3.779459e+10 0.00000 1 s15   61    2  1.0000  0.9863  0.8076  0.8286  0.5990  0.5109  0.2552  0.3379  0.4701  0.9065
  107   216.551   268.849  0.288  0.180    0.970   23.135   776.409  4655.078   5.980   5.088   22.811   40.004  213  221  266  272 +8.250355e+10 +1.382941e+09 +8.143335e+10 0.00000 1 s16   63    1  1.0000  0.9950  1.0985  1.0449  0.9555  0.6428  0.5513  0.3894  0.5320  1.0660
  108   288.019   286.987  0.543  0.373    0.630   22.426   503.778  4512.462   6.370   5.210   24.300   40.967  285  291  284  289 +3.925155e+10 +1.358087e+09 +3.925037e+10 0.00000 1 s14   64    1  1.0000  0.9944  1.0706  1.0515  0.9172  0.5562  0.4276  0.3560  0.4719  1.0316
  109   294.828   315.215  0.569  0.540    0.597   21.323   477.804  4290.514   5.980   5.690   22.811   44.736  292  298  313  319 +3.452660e+10 +1.362958e+09 +3.437147e+10 0.00000 1 s13   65    2  1.0000  0.9384  1.3198  1.2347  1.3318  1.0268  0.8411  0.7647  0.8438  1.1758
  110   299.519   322.576  1.047  0.534    0.575   21.036   459.908  4232.639   7.600   5.501   28.992   43.255  295  303  319  325 +3.769098e+10 +1.366067e+09 +3.695500e+10 0.00000 1 s12   65    2  1.0000  0.9571  1.0018  1.2247  1.1851  0.6887  0.8647  0.5450  0.6681  1.0107
  111   325.944   376.158  0.108  0.110    0.449   18.942   359.105  3811.330   5.299   5.203   20.215   40.910  322  330  372  380 +1.391214e+11 +1.379465e+09 +1.388341e+11 0.00000 1 s11   66    1  1.0000  1.0342  1.1108  1.0648  0.9816  0.6604  0.5971  0.4181  0.5480  1.0582
  112   219.635   381.980  0.594  0.246    0.956   18.714   764.642  3765.554   6.868   4.695   26.199   36.912  216  224  379  384 +4.910566e+10 +1.370056e+09 +4.882682e+10 0.00000 1 s1   67    1  1.0000  1.0627  1.2296  1.1368  1.0148  0.7892  0.6295  0.4114  0.5318  1.0701
  113   239.149   395.676  0.186  0.167    0.863   18.179   690.204  3657.867   5.510   4.932   21.021   38.779  235  243  393  399 +9.135880e+10 +1.393086e+09 +9.043946e+10 0.00000 1 s2   68    1  1.0000  1.0567  1.0899  1.1890  1.1747  0.8721  0.7886  0.5518  0.7550  1.1773
  114   255.865   408.365  0.185  0.174    0.783   17.683   626.435  3558.090   5.845   5.265   22.297   41.400  252  260  405  412 +1.016181e+11 +1.378584e+09 +1.005362e+11 0.00000 1 s3   69    2  1.0000  1.0111  1.0101  1.1608  0.9839  0.6994  0.6030  0.3826  0.5781  1.0991
  115   254.749   416.071  0.260  0.231    0.788   17.382   630.695  3497.503   5.204   5.011   19.852   39.401  252  258  412  419 +6.108112e+10 +1.400468e+09 +6.077211e+10 0.00000 1 s4   69    2  1.0000  0.8787  0.8637  0.7737  0.5422  0.2745  0.2728  0.1869  0.3293  0.8786
  116   289.702   416.656  0.305  0.344    0.622   17.359   497.360  3492.902   5.665   5.850   21.610   46.001  286  293  413  420 +6.266638e+10 +1.374078e+09 +6.189507e+10 0.00000 1 s10   70    1  1.0000  1.1171  1.1631  1.1305  1.0261  0.6456  0.4693  0.3066  0.4977  1.1656
  117   246.205   426.208  0.214  0.213    0.829   16.986   663.286  3417.794   5.410   5.315   20.636   41.794  243  250  423  430 +7.782842e+10 +1.394186e+09 +7.736839e+10 0.00000 1 s6   71    4  1.0000  1.0242  0.7743  0.7334  0.6645  0.3673  0.3600  0.2988  0.3484  0.8789
  118   235.499   433.894  0.064  0.074    0.880   16.686   704.127  3357.361   5.263   6.194   20.075   48.702  231  239  430  438 +2.959019e+11 +1.385084e+09 +2.904226e+11 0.00000 1 s5   71    4  1.0000  0.8850  0.7752  0.6221  0.4994  0.3663  0.2901  0.2546  0.3029  0.7705
  119   253.792   434.751  0.407  0.294    0.793   16.652   634.344  3350.622   6.427   5.340   24.517   41.985  249  258  432  438 +5.817370e+10 +1.396073e+09 +5.780164e+10 0.00000 1 s7   71    4  1.0000  0.9044  0.8461  0.7182  0.6744  0.4403  0.4810  0.3486  0.3619  0.9035
  121   293.552   447.389  0.662  0.555    0.603   16.158   482.673  3251.256   5.258   4.854   20.057   38.170  292  295  446  449 +2.917724e+10 +1.443872e+09 +2.840035e+10 0.00000 1 s9   72    1  1.0000  1.0748  1.1151  0.6775  0.6535  0.3872  0.4403  0.3466  0.3800  0.9623
  122   268.563   494.819  0.116  0.115    0.722   14.305   577.998  2878.323   5.149   5.454   19.640   42.886  265  272  491  499 +1.517810e+11 +1.397922e+09 +1.492757e+11 0.00000 1 s8   73    1  1.0000  0.9830  0.9056  0.8418  0.6933  0.4294  0.3648  0.2660  0.4170  0.9793
